,cpu_load,gpu_load
269,0.27301386579328396,0.6530484056857471
270,0.2739164385207291,0.6581386861313868
271,0.27456452051416613,0.6605589704187476
272,0.27504346891419396,0.6661198616980407
273,0.2937935874657781,0.7186553976181329
274,0.34012196586978927,0.8548444102958125
275,0.3922735980880001,0.9947694967345372
276,0.3398864433892475,0.8536054552439493
277,0.3505466018373915,0.8797195543603534
278,0.3321837517940806,0.832956204379562
279,0.32936064340315757,0.8319093353822513
280,0.3574399812846566,0.9102420284287361
281,0.3851557609747154,0.9893334613907032
282,0.35192970365265336,0.8967671917018823
283,0.3357813972015503,0.8524817518248176
284,0.36769074159548304,0.9340414905877835
285,0.32045188702508237,0.8303822512485594
286,0.38054331400679065,0.9798540145985403
287,0.33656541834483017,0.8524145217057242
288,0.31258322321208404,0.7638532462543219
289,0.28935027409126257,0.6899961582789089
290,0.28598657047654574,0.6625854782942758
291,0.28689704664293525,0.666619285439877
292,0.2875024500660727,0.6686842105263158
293,0.28608141174387797,0.6623645793315406
294,0.2866583627868158,0.664842489435267
295,0.28615886544553265,0.6664848252016904
296,0.290311332266896,0.6802285824049173
297,0.3033994271587453,0.7168209757971572
298,0.34068026479681834,0.8555071071840186
299,0.3360270360839408,0.8471321552055321
300,0.3192445576919429,0.808340376488667
301,0.3276569781043127,0.8311217825585862
302,0.3221024412142211,0.8201920860545524
303,0.3210244121422113,0.8021263926238956
304,0.32267148881821456,0.803663081060315
305,0.32436472157765284,0.8284902036112178
306,0.32546488027870685,0.842281982328083
307,0.3366052516771097,0.8659565885516711
308,0.3464608400407185,0.8985920092201306
309,0.3386699460669326,0.8747733384556281
310,0.33419312211129304,0.8527794852093737
311,0.33158656794744523,0.8435689588935843
312,0.3041376083561479,0.7385939300806762
313,0.3021554258689041,0.7268766807529773
314,0.29709722494451785,0.7042009220130618
315,0.29680163632799905,0.7023472915866308
316,0.29626736385536073,0.7011755666538608
317,0.2963448175570154,0.7006089127929312
318,0.29719522758742783,0.7043449865539761
319,0.29709722494451785,0.7063714944295044
320,0.29800295904754076,0.7127007299270073
321,0.30133030684311357,0.730190165194007
322,0.32032701268976155,0.7985920092201306
323,0.32488571627286467,0.8247445255474453
324,0.31569559746837045,0.8041817134076066
325,0.3193627931385504,0.8329177871686516
326,0.323292382981683,0.8691067998463311
327,0.32353580890116906,0.8457971571263927
328,0.3224071978199154,0.8395255474452554
329,0.32209106026214124,0.835501344602382
330,0.31558178794757175,0.8072454859777181
331,0.3187431635253131,0.8202112946600078
332,0.31737586858794,0.8254840568574722
333,0.319966615873899,0.84027468305801
334,0.31996029312274354,0.8412543219362274
335,0.31630258157929675,0.8270207452938917
336,0.2695426754089239,0.6795236265847099
337,0.2709890047357406,0.6845946984248943
338,0.2696786145587668,0.6748079139454476
339,0.269651742866356,0.675941221667307
340,0.27004849550136256,0.6775931617364579
341,0.2695442560967128,0.6745101805608913
342,0.2688851092887537,0.6672877449097195
343,0.2682401886708945,0.6678832116788321
344,0.26813744396461786,0.6670956588551671
